Rank,Ticker,Company,Sector,Location,Date,Weekly_Open,Weekly_Close,Weekly_Percentage,Weekly_Volume,Monthly_Volume,Market_Cap
310,BR,Broadridge Financial Solutions,Industrials,"Lake Success, New York",2023-12-22,196,197,0.6434782847804619,410387,622711,$23.33 B
311,TSCO,Tractor Supply,Consumer Discretionary,"Brentwood, Tennessee",2023-12-22,216,215,-0.45669249184661426,970282,1294596,$23.06 B
312,MTB,M&T Bank,Financials,"Buffalo, New York",2023-12-22,139,138,-0.7725377994446181,1204846,1298204,$22.95 B
313,DTE,DTE Energy,Utilities,"Detroit, Michigan",2023-12-22,110,110,0.1571509057499219,745398,1482898,$22.87 B
314,CHD,Church & Dwight,Consumer Staples,"Ewing, New Jersey",2023-12-22,92,92,0.12969723339962994,845985,1350594,$22.77 B
315,WAB,Wabtec,Industrials,"Pittsburgh, Pennsylvania",2023-12-22,123,125,1.0902931841220478,713115,945075,$22.73 B
316,ARE,Alexandria Real Estate Equities,Real Estate,"Pasadena, California",2023-12-22,130,129,-0.4089992806001842,1037664,1801166,$22.71 B
317,EBAY,eBay,Consumer Discretionary,"San Jose, California",2023-12-22,42,43,1.7477855157687943,5198387,8517553,$22.63 B
318,ILMN,Illumina,Health Care,"San Diego, California",2023-12-22,134,137,2.0683479808516942,2896220,2918325,$22.63 B
319,WBA,Walgreens Boots Alliance,Consumer Staples,"Deerfield, Illinois",2023-12-22,25,25,0.9309021636440644,9174800,15628015,$22.39 B
320,PHM,PulteGroup,Consumer Discretionary,"Atlanta, Georgia",2023-12-22,102,102,0.42615405077785984,1715187,2501886,$22.36 B
321,NVR,"NVR, Inc.",Consumer Discretionary,"Reston, Virginia",2023-12-22,6887,6916,0.4171602816397341,20889,25106,$22.17 B
322,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",2023-12-22,53,53,0.46655504632141703,1692311,2397965,$22.07 B
323,HPE,Hewlett Packard Enterprise,Information Technology,"Houston, Texas",2023-12-22,16,16,0.18800576303891278,7787959,14012178,$21.82 B
324,STE,Steris,Health Care,"Dublin, Ireland",2023-12-22,216,217,0.8316222461916699,483342,539772,$21.64 B
325,DOV,Dover Corporation,Industrials,"Downers Grove, Illinois",2023-12-22,152,153,0.2269670774194294,513094,758345,$21.56 B
326,ES,Eversource,Utilities,"Hartford, Connecticut",2023-12-22,61,61,-0.38211231576471005,2412248,2703270,$21.50 B
327,ETR,Entergy,Utilities,"New Orleans, Louisiana",2023-12-22,101,101,0.24386154312289857,1285459,1593467,$21.38 B
328,EXPE,Expedia Group,Consumer Discretionary,"Seattle, Washington",2023-12-22,148,151,1.6555434428550402,1824517,2172716,$21.37 B
329,INVH,Invitation Homes,Real Estate,"Dallas, Texas",2023-12-22,34,34,0.2565337769657647,2440898,3296395,$21.36 B
330,LYV,Live Nation Entertainment,Communication Services,"Beverly Hills, California",2023-12-22,93,93,0.13383775178717183,1211590,2404508,$21.31 B
331,VRSN,Verisign,Information Technology,"Dulles, Virginia",2023-12-22,206,206,-0.30084615735460896,689786,655416,$21.11 B
332,FE,FirstEnergy,Utilities,"Akron, Ohio",2023-12-22,36,36,-0.3296321502535358,2039974,4026585,$21.04 B
333,JBHT,J.B. Hunt,Industrials,"Lowell, Arkansas",2023-12-22,199,199,-0.053407543639818165,645865,783638,$20.80 B
334,ROL,"Rollins, Inc.",Industrials,"Atlanta, Georgia",2023-12-22,42,42,0.6326599181542926,1086784,1828635,$20.78 B
335,MOH,Molina Healthcare,Health Care,"Long Beach, California",2023-12-22,362,359,-0.6951721892959822,257014,392899,$20.67 B
336,VLTO,Veralto,Industrials,"Waltham, Massachusetts",2023-12-22,81,82,1.4938175645495626,1816842,2339185,$20.63 B
337,ALGN,Align Technology,Health Care,"Tempe, Arizona",2023-12-22,261,266,1.9211929957128966,892748,1561269,$20.57 B
338,PTC,PTC,Information Technology,"Boston, Massachusetts",2023-12-22,171,171,0.013563236401142023,535000,874013,$20.53 B
339,BLDR,Builders FirstSource,Industrials,"Irving, Texas",2023-12-22,163,163,-0.12914314873811417,1574638,3642017,$20.48 B
340,IFF,International Flavors & Fragrances,Materials,"New York City, New York",2023-12-22,79,79,-0.07529192454059812,1400477,1785501,$20.38 B
341,TDY,Teledyne Technologies,Information Technology,"Thousand Oaks, California",2023-12-22,427,428,0.21594987037584162,182174,249590,$20.32 B
342,BRO,Brown & Brown,Financials,"Daytona Beach, Florida",2023-12-22,70,70,0.46966961931609225,1281442,1343458,$20.19 B
343,FLT,Fleetcor,Financials,"Atlanta, Georgia",2023-12-22,278,278,-0.06940576852280152,423894,633068,$20.13 B
344,IRM,Iron Mountain,Real Estate,"Boston, Massachusetts",2023-12-22,68,68,0.30683675771701413,876630,1499822,$20.12 B
345,VTR,Ventas,Real Estate,"Chicago, Illinois",2023-12-22,49,49,-0.053758495846980885,1916324,2342320,$20.03 B
346,STLD,Steel Dynamics,Materials,"Fort Wayne, Indiana",2023-12-22,124,122,-1.2103278490140776,1293695,1703086,$19.92 B
347,DRI,Darden Restaurants,Consumer Discretionary,"Orlando, Florida",2023-12-22,165,165,0.2500484395003794,958979,1128706,$19.80 B
348,PPL,PPL Corporation,Utilities,"Allentown, Pennsylvania",2023-12-22,26,26,-0.3594458532850838,5850700,7175258,$19.70 B
349,WAT,Waters Corporation,Health Care,"Milford, Massachusetts",2023-12-22,324,328,0.9810527702986608,345902,506252,$19.69 B
350,BAX,Baxter International,Health Care,"Deerfield, Illinois",2023-12-22,38,38,-0.17239630302198275,2002095,3709644,$19.68 B
351,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",2023-12-22,138,139,0.26140881471080124,637943,1198181,$19.56 B
352,TRGP,Targa Resources,Energy,"Houston, Texas",2023-12-22,86,86,-0.06552545590299179,940576,1555880,$19.40 B
353,CTRA,Coterra,Energy,"Houston, Texas",2023-12-22,25,25,-0.1885816820363759,4415385,7610091,$19.21 B
354,AXON,Axon Enterprise,Industrials,"Scottsdale, Arizona",2023-12-22,255,256,0.18772565331296362,333370,440857,$19.19 B
355,PFG,Principal Financial Group,Financials,"Des Moines, Iowa",2023-12-22,78,79,0.4277346281171737,926149,1136843,$19.05 B
356,AEE,Ameren,Utilities,"St. Louis, Missouri",2023-12-22,71,71,0.07659499713469586,2517141,2847271,$18.98 B
357,LH,LabCorp,Health Care,"Burlington, North Carolina",2023-12-22,221,222,0.2554949402659193,643617,846673,$18.94 B
358,CBOE,Cboe Global Markets,Financials,"Chicago, Illinois",2023-12-22,175,176,0.32634497879591434,465946,981699,$18.66 B
359,NTAP,NetApp,Information Technology,"San Jose, California",2023-12-22,89,90,0.6772193579381306,1452532,2484835,$18.65 B
360,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",2023-12-22,12,12,-0.4161269229652189,14214749,18613389,$18.57 B
361,EXPD,Expeditors International,Industrials,"Seattle, Washington",2023-12-22,126,126,0.555494349709253,1187286,1485741,$18.48 B
362,TSN,Tyson Foods,Consumer Staples,"Springdale, Arkansas",2023-12-22,51,51,-0.05802343642171973,2043664,3067313,$18.32 B
363,ENPH,Enphase,Information Technology,"Fremont, California",2023-12-22,127,131,2.830214516478844,6542490,6632331,$18.27 B
364,K,Kellanova,Consumer Staples,"Chicago, Illinois",2023-12-22,53,53,0.040424545269544636,2040960,2728763,$18.26 B
365,AKAM,Akamai,Information Technology,"Cambridge, Massachusetts",2023-12-22,119,120,0.16115874026739463,928061,1342108,$18.15 B
366,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",2023-12-22,67,67,0.4390722264666227,1128399,1562951,$18.15 B
367,CNP,CenterPoint Energy,Utilities,"Houston, Texas",2023-12-22,28,28,-0.3226929714454577,2348267,4858109,$18.13 B
368,COO,CooperCompanies,Health Care,"San Ramon, California",2023-12-22,364,365,0.1653058688140444,243149,353355,$18.12 B
369,WRB,Berkley,Financials,"Greenwich, Connecticut",2023-12-22,70,70,0.16133047083518684,1034506,1436536,$18.11 B
370,FSLR,First Solar,Information Technology,"Tempe, Arizona",2023-12-22,168,169,0.3258247553052622,2502645,3096764,$18.06 B
371,RF,Regions Financial Corporation,Financials,"Birmingham, Alabama",2023-12-22,19,19,-0.31002791640858596,6818911,10599591,$18.02 B
372,SWKS,Skyworks Solutions,Information Technology,"Irvine, California",2023-12-22,111,111,-0.026880496608121696,1085321,1765449,$17.89 B
373,BALL,Ball Corporation,Materials,"Broomfield, Colorado",2023-12-22,57,57,-1.4577084667466313,2131129,2275541,$17.73 B
374,NTRS,Northern Trust,Financials,"Chicago, Illinois",2023-12-22,85,85,-0.06224315719279555,901946,1411269,$17.70 B
375,CLX,Clorox,Consumer Staples,"Oakland, California",2023-12-22,141,142,0.41062672914767334,556349,1079937,$17.67 B
376,LUV,Southwest Airlines,Industrials,"Dallas, Texas",2023-12-22,29,29,1.0152578044135088,6063729,10881565,$17.62 B
377,TYL,Tyler Technologies,Information Technology,"Plano, Texas",2023-12-22,414,416,0.4223312665290761,179854,225236,$17.49 B
378,ALB,Albemarle Corporation,Materials,"Charlotte, North Carolina",2023-12-22,148,147,-0.14070872400960044,1966836,3768062,$17.45 B
379,FDS,FactSet,Financials,"Norwalk, Connecticut",2023-12-22,449,454,1.106748833910434,356754,306231,$17.39 B
380,HUBB,Hubbell Incorporated,Industrials,"Shelton, Connecticut",2023-12-22,324,324,-0.18212911417639416,253791,376414,$17.38 B
381,STX,Seagate Technology,Information Technology,"Dublin, Ireland",2023-12-22,83,83,-0.1035947616355276,1322277,2365188,$17.32 B
382,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",2023-12-22,31,31,0.45516925190100516,2194791,2732954,$17.28 B
383,EPAM,EPAM Systems,Information Technology,"Newtown, Pennsylvania",2023-12-22,296,298,0.5530867077604333,477637,511172,$17.24 B
384,OMC,Omnicom Group,Communication Services,"New York City, New York",2023-12-22,86,86,0.015401553726829775,832119,1462329,$17.17 B
385,JBL,Jabil,Information Technology,"St. Petersburg, Florida",2023-12-22,132,131,-0.6040759823935088,1403825,3955034,$17.16 B
386,HOLX,Hologic,Health Care,"Marlborough, Massachusetts",2023-12-22,71,71,-0.21990418440140178,1257219,1916585,$17.07 B
387,ATO,Atmos Energy,Utilities,"Dallas, Texas",2023-12-22,114,114,-0.010162779687708639,606798,1147242,$17.07 B
388,CMS,CMS Energy,Utilities,"Jackson, Michigan",2023-12-22,58,57,-0.389751991986057,1995050,2564650,$16.84 B
389,CE,Celanese,Materials,"Irving, Texas",2023-12-22,151,151,-0.12728829091717384,494347,921593,$16.64 B
390,BBY,Best Buy,Consumer Discretionary,"Richfield, Minnesota",2023-12-22,77,77,-0.13361963732489224,1818770,3195289,$16.56 B
391,WDC,Western Digital,Information Technology,"San Jose, California",2023-12-22,50,50,0.01974513212441568,2600159,5365938,$16.37 B
392,AVY,Avery Dennison,Materials,"Mentor, Ohio",2023-12-22,199,200,0.3869852789977339,264989,400826,$16.30 B
393,TER,Teradyne,Information Technology,"North Reading, Massachusetts",2023-12-22,105,105,0.49044694293533425,1392394,1806891,$16.28 B
394,ESS,Essex Property Trust,Real Estate,"San Mateo, California",2023-12-22,245,245,-0.13078666684920137,377024,520081,$16.28 B
395,J,Jacobs Solutions,Industrials,"Dallas, Texas",2023-12-22,127,128,0.3343604709282535,603177,866096,$16.27 B
396,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",2023-12-22,212,213,0.4643415153739611,226573,375152,$16.26 B
397,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",2023-12-22,135,135,-0.08263232859437644,608712,968908,$16.18 B
398,CINF,Cincinnati Financial,Financials,"Fairfield, Ohio",2023-12-22,102,102,0.101176627429641,575117,739397,$16.08 B
399,SYF,Synchrony Financial,Financials,"Stamford, Connecticut",2023-12-22,37,38,0.8070180739197472,3059508,5074078,$15.94 B
