Rank,Ticker,Company,Sector,Location,Date,Weekly_Open,Weekly_Close,Weekly_Percentage,Weekly_Volume,Monthly_Volume,Market_Cap
422,AMCR,Amcor,Materials,"Warmley, Bristol, United Kingdom",2023-12-22,9,9,0.0,4591858,9205375,$14.08 B
423,FOXA,Fox Corporation (Class A),Communication Services,"New York City, New York",2023-12-22,29,29,-0.08365527067139002,2929785,4569898,$13.99 B
424,FOX,Fox Corporation (Class B),Communication Services,"New York City, New York",2023-12-22,27,27,0.09596690951497455,1307549,2150890,$13.99 B
425,UAL,United Airlines Holdings,Industrials,"Chicago, Illinois",2023-12-22,42,42,-0.354564760465281,6332378,8328163,$13.98 B
426,ZBRA,Zebra Technologies,Information Technology,"Lincolnshire, Illinois",2023-12-22,269,268,-0.6104194718200331,336594,417391,$13.78 B
427,NWSA,News Corp (Class A),Communication Services,"New York City, New York",2023-12-22,23,23,0.3751434021613356,1491798,2437429,$13.78 B
428,KIM,Kimco Realty,Real Estate,"New Hyde Park, New York",2023-12-22,22,22,-0.6154305823860907,3994216,6821001,$13.77 B
429,NWS,News Corp (Class B),Communication Services,"New York City, New York",2023-12-22,24,24,0.3651121771170886,532349,923724,$13.76 B
430,HST,Host Hotels & Resorts,Real Estate,"Bethesda, Maryland",2023-12-22,19,19,-0.12984896579336103,5444242,8071960,$13.74 B
431,CAG,Conagra Brands,Consumer Staples,"Chicago, Illinois",2023-12-22,29,29,-0.38089936204122116,3401295,4269398,$13.72 B
432,INCY,Incyte,Health Care,"Wilmington, Delaware",2023-12-22,61,61,-0.9230764288651315,1445075,2535858,$13.69 B
433,KEY,KeyCorp,Financials,"Cleveland, Ohio",2023-12-22,14,14,-0.1511969810916259,11385167,16665831,$13.52 B
434,UDR,"UDR, Inc.",Real Estate,"Highlands Ranch, Colorado",2023-12-22,37,37,-0.22063365719712727,2455273,3335579,$13.37 B
435,TAP,Molson Coors Beverage Company,Consumer Staples,"Chicago, Illinois",2023-12-22,62,62,-0.08859109377066401,1141264,1729506,$13.35 B
436,TRMB,Trimble Inc.,Information Technology,"Westminster, Colorado",2023-12-22,52,52,0.5383581100811579,1305137,1640460,$13.12 B
437,SJM,J.M. Smucker Company (The),Consumer Staples,"Orrville, Ohio",2023-12-22,123,123,0.5043438590604279,798236,1921780,$13.09 B
438,RVTY,Revvity,Health Care,"Waltham, Massachusetts",2023-12-22,102,104,1.1376165572746644,814285,921928,$13.07 B
439,LNT,Alliant Energy,Utilities,"Madison, Wisconsin",2023-12-22,51,51,-0.15653395789671412,1669201,1945500,$13.01 B
440,LKQ,LKQ Corporation,Consumer Discretionary,"Chicago, Illinois",2023-12-22,47,47,0.8829527119554471,1577605,1862161,$12.83 B
441,CPB,Campbell Soup Company,Consumer Staples,"Camden, New Jersey",2023-12-22,43,43,-0.6706273973586429,2301509,3952569,$12.81 B
442,IP,International Paper,Materials,"Memphis, Tennessee",2023-12-22,37,36,-0.8123901091544319,3405518,3252812,$12.74 B
443,VTRS,Viatris,Health Care,"Pittsburgh, Pennsylvania",2023-12-22,10,10,0.8922764852169865,8370459,9491783,$12.72 B
444,AES,AES Corporation,Utilities,"Arlington, Virginia",2023-12-22,19,19,-1.2499973691742934,4064527,6570580,$12.66 B
445,IPG,Interpublic Group of Companies (The),Communication Services,"New York City, New York",2023-12-22,32,32,0.15226647845790042,1950745,3960160,$12.64 B
446,REG,Regency Centers,Real Estate,"Jacksonville, Florida",2023-12-22,66,66,-0.33891563651393286,904133,1120670,$12.41 B
447,TECH,Bio-Techne,Health Care,"Minneapolis, Minnesota",2023-12-22,76,76,0.056345739681035296,707951,1328738,$12.22 B
448,KMX,CarMax,Consumer Discretionary,"Richmond, Virginia",2023-12-22,75,76,1.2693510685319795,2286884,2239792,$12.19 B
449,CRL,Charles River Laboratories,Health Care,"Wilmington, Massachusetts",2023-12-22,233,233,0.290126129203594,395582,494164,$12.18 B
450,JKHY,Jack Henry & Associates,Financials,"Monett, Missouri",2023-12-22,165,165,0.03618977418158212,383288,599459,$12.11 B
451,AOS,A. O. Smith,Industrials,"Milwaukee, Wisconsin",2023-12-22,79,80,0.7112800972957104,665591,1070974,$12.06 B
452,MOS,Mosaic Company (The),Materials,"Tampa, Florida",2023-12-22,37,37,-0.5382524375966805,3412094,3854270,$11.98 B
453,PAYC,Paycom,Industrials,"Oklahoma City, Oklahoma",2023-12-22,205,206,0.5378961185827308,507301,884177,$11.93 B
454,EVRG,Evergy,Utilities,"Kansas City, Missouri",2023-12-22,51,51,-0.31378779299331916,1601670,3795412,$11.88 B
455,TFX,Teleflex,Health Care,"Wayne, Pennsylvania",2023-12-22,254,253,-0.5510768465454501,218054,277637,$11.86 B
456,PNR,Pentair,Industrials,"Worsley, United Kingdom",2023-12-22,71,71,-0.046893423406674246,869455,1442753,$11.85 B
457,GL,Globe Life,Financials,"McKinney, Texas",2023-12-22,122,123,0.1599535580136379,363731,652885,$11.57 B
458,BXP,Boston Properties,Real Estate,"Boston, Massachusetts",2023-12-22,71,71,0.14461895274564693,978221,1953017,$11.43 B
459,NRG,NRG Energy,Utilities,"Houston, Texas",2023-12-22,49,49,0.9471368365348657,2848059,3240314,$11.29 B
460,WRK,WestRock,Materials,"Atlanta, Georgia",2023-12-22,43,43,-0.0231733943857855,2261330,2928171,$11.11 B
461,APA,APA Corporation,Energy,"Houston, Texas",2023-12-22,35,35,-0.05564795230394502,3785028,4352551,$11.07 B
462,NI,NiSource,Utilities,"Merrillville, Indiana",2023-12-22,26,26,-0.13838055518891024,3642280,5095101,$10.94 B
463,PEAK,Healthpeak,Real Estate,"Long Beach, California",2023-12-22,19,19,0.45778307877117075,3822543,5906886,$10.91 B
464,MKTX,MarketAxess,Financials,"New York City, New York",2023-12-22,282,282,0.02121714094656382,226058,402629,$10.80 B
465,QRVO,Qorvo,Information Technology,"Greensboro, North Carolina",2023-12-22,111,111,-0.22088601728563836,1050896,1338510,$10.80 B
466,ALLE,Allegion,Industrials,"Dublin, Ireland",2023-12-22,118,119,0.9351043825876642,684148,967354,$10.72 B
467,FFIV,"F5, Inc.",Information Technology,"Seattle, Washington",2023-12-22,178,179,0.1061793632228401,269255,530824,$10.67 B
468,PARA,Paramount Global,Communication Services,"New York City, New York",2023-12-22,15,15,-0.7621245332867438,12911836,19991504,$10.63 B
469,CDAY,Ceridian,Industrials,"Minneapolis, Minnesota",2023-12-22,68,68,-0.5672416647711983,916407,1308046,$10.60 B
470,CPT,Camden Property Trust,Real Estate,"Houston, Texas",2023-12-22,99,98,-0.31251059940776443,1124144,1072402,$10.54 B
471,EMN,Eastman Chemical Company,Materials,"Kingsport, Tennessee",2023-12-22,88,88,-0.2668567582453903,816308,1061588,$10.51 B
472,CZR,Caesars Entertainment,Consumer Discretionary,"Reno, Nevada",2023-12-22,48,48,-0.0621307137305243,2551324,4568482,$10.44 B
473,UHS,Universal Health Services,Health Care,"King of Prussia, Pennsylvania",2023-12-22,150,150,0.03989022545417064,360373,495703,$10.28 B
474,WYNN,Wynn Resorts,Consumer Discretionary,"Paradise, Nevada",2023-12-22,90,90,0.4471440373488843,1469098,2070046,$10.27 B
475,ETSY,Etsy,Consumer Discretionary,"New York City, New York",2023-12-22,84,85,1.672400853763443,4943916,5893032,$10.26 B
476,HII,Huntington Ingalls Industries,Industrials,"Newport News, Virginia",2023-12-22,255,256,0.4474749954193293,166964,343693,$10.21 B
477,CHRW,CH Robinson,Industrials,"Eden Prairie, Minnesota",2023-12-22,84,84,0.12177901050614061,1027446,1369666,$9.96 B
478,BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,"Columbus, Ohio",2023-12-22,41,42,1.348549669264053,2074783,3785401,$9.73 B
479,HSIC,Henry Schein,Health Care,"Melville, New York",2023-12-22,74,74,-0.3252135078852776,966538,1341480,$9.66 B
480,DVA,DaVita Inc.,Health Care,"Denver, Colorado",2023-12-22,106,106,-0.18919361586364336,541044,981131,$9.66 B
481,MTCH,Match Group,Communication Services,"Dallas, Texas",2023-12-22,34,34,1.0015508798767379,4306988,6787860,$9.55 B
482,RL,Ralph Lauren Corporation,Consumer Discretionary,"New York City, New York",2023-12-22,143,145,1.5608284874802394,783657,787757,$9.49 B
483,JNPR,Juniper Networks,Information Technology,"Sunnyvale, California",2023-12-22,29,29,0.2161553297863303,2091086,3592038,$9.36 B
484,AAL,American Airlines Group,Industrials,"Fort Worth, Texas",2023-12-22,14,14,-0.4301335006561224,19657304,36358776,$9.35 B
485,RHI,Robert Half,Industrials,"Menlo Park, California",2023-12-22,87,87,0.08010020586387827,455072,722286,$9.30 B
486,BIO,Bio-Rad,Health Care,"Hercules, California",2023-12-22,311,311,-0.020433866694913164,284266,329610,$9.03 B
487,AIZ,Assurant,Financials,"Atlanta, Georgia",2023-12-22,165,166,0.8162469364484384,281330,442298,$8.80 B
488,NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Miami, Florida",2023-12-22,20,20,0.17123524153218034,9385237,16707793,$8.68 B
489,FRT,Federal Realty,Real Estate,"Rockville, Maryland",2023-12-22,104,104,-0.18749685108965236,352898,601363,$8.67 B
490,TPR,"Tapestry, Inc.",Consumer Discretionary,"New York City, New York",2023-12-22,36,36,0.7205800048721824,2551676,3852680,$8.46 B
491,BWA,BorgWarner,Consumer Discretionary,"Auburn Hills, Michigan",2023-12-22,35,35,0.1552596589819167,1487065,2803588,$8.33 B
492,PNW,Pinnacle West,Utilities,"Phoenix, Arizona",2023-12-22,72,72,-0.7217621095507225,698856,1054024,$8.18 B
493,GNRC,Generac,Industrials,"Waukesha, Wisconsin",2023-12-22,129,130,0.7759617769579992,610723,1143742,$8.04 B
494,CTLT,Catalent,Health Care,"Somerset, New Jersey",2023-12-22,42,43,1.3825233237257393,1699448,2141519,$7.93 B
495,IVZ,Invesco,Financials,"Atlanta, Georgia",2023-12-22,17,17,-0.09521850474692252,2782734,6343191,$7.87 B
496,FMC,FMC Corporation,Materials,"Philadelphia, Pennsylvania",2023-12-22,60,60,0.08314728930871047,1381089,1866562,$7.57 B
497,XRAY,Dentsply Sirona,Health Care,"Charlotte, North Carolina",2023-12-22,34,34,0.048331789938912115,2060280,3036458,$7.35 B
498,CMA,Comerica,Financials,"Dallas, Texas",2023-12-22,55,55,-0.057360959615875645,1168055,2531200,$7.27 B
499,VFC,VF Corporation,Consumer Discretionary,"Denver, Colorado",2023-12-22,18,18,-0.47372074922863033,8230064,7545882,$7.22 B
500,HAS,Hasbro,Consumer Discretionary,"Pawtucket, Rhode Island",2023-12-22,51,51,0.722001067043338,1541881,2115149,$7.15 B
501,MHK,Mohawk Industries,Consumer Discretionary,"Calhoun, Georgia",2023-12-22,104,103,-0.5580713023092791,470478,1033317,$6.64 B
502,WHR,Whirlpool Corporation,Consumer Discretionary,"Benton Harbor, Michigan",2023-12-22,119,119,0.02800293322553475,436386,999097,$6.55 B
503,ZION,Zions Bancorporation,Financials,"Salt Lake City, Utah",2023-12-22,43,43,-0.7156986642431261,1483563,2809538,$6.44 B
